weaponId,weapon,cls,field,value,status,confidence,sourceType,source,reDerivedBy,snapshotVersion,stale,lastVerified,affects,why
"m44","M44","Sidearm","rpm",163.636,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"m44","M44","Sidearm","bulletVel",440,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"m44","M44","Sidearm","mag",6,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"m44","M44","Sidearm","tacRld",3.4,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m44","M44","Sidearm","emptyRld","","MISSING","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m44","M44","Sidearm","recoilV",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"m44","M44","Sidearm","recoilVar",12,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m44","M44","Sidearm","spreadMax",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m44","M44","Sidearm","adsTime",225,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"m44","M44","Sidearm","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"m44","M44","Sidearm","ammoProfile","4 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"ggh22","GGH-22","Sidearm","dmg","9 tiers, 25 max","HIGH_CONFIDENCE","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"ggh22","GGH-22","Sidearm","rpm",359.999,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"ggh22","GGH-22","Sidearm","bulletVel",400,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"ggh22","GGH-22","Sidearm","mag",16,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"ggh22","GGH-22","Sidearm","tacRld",1.934,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"ggh22","GGH-22","Sidearm","emptyRld",2.25,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"ggh22","GGH-22","Sidearm","recoilV",1.5,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"ggh22","GGH-22","Sidearm","recoilVar",12,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"ggh22","GGH-22","Sidearm","spreadMax",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"ggh22","GGH-22","Sidearm","adsTime",175,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"ggh22","GGH-22","Sidearm","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"ggh22","GGH-22","Sidearm","ammoProfile","6 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"m357trait","M357 Trait","Sidearm","dmg","9 tiers, 50 max","HIGH_CONFIDENCE","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"m357trait","M357 Trait","Sidearm","rpm",224.999,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"m357trait","M357 Trait","Sidearm","bulletVel",410,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"m357trait","M357 Trait","Sidearm","mag",8,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"m357trait","M357 Trait","Sidearm","tacRld",3.067,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m357trait","M357 Trait","Sidearm","emptyRld","","MISSING","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"m357trait","M357 Trait","Sidearm","recoilV",3,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"m357trait","M357 Trait","Sidearm","recoilVar",15,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m357trait","M357 Trait","Sidearm","spreadMax",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"m357trait","M357 Trait","Sidearm","adsTime",225,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"m357trait","M357 Trait","Sidearm","fireMode","semi","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"m357trait","M357 Trait","Sidearm","ammoProfile","2 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"vz61","VZ. 61","Sidearm","dmg","9 tiers, 17.13 max","HIGH_CONFIDENCE","verified","pinned game-file snapshot","Sym.gg 1.3.3.0 game-file curve (retrieved 2026-07-25); stepped tiers, provisional pending in-game confirmation","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"vz61","VZ. 61","Sidearm","rpm",818.181,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"vz61","VZ. 61","Sidearm","bulletVel",313,"VERIFIED","verified-exact","verified ballistics list","data/ballistics.json verified list","ballistic TTK audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"vz61","VZ. 61","Sidearm","mag",11,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"vz61","VZ. 61","Sidearm","tacRld",2.134,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"vz61","VZ. 61","Sidearm","emptyRld",2.833,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"vz61","VZ. 61","Sidearm","recoilV",0.5074041324896612,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"vz61","VZ. 61","Sidearm","recoilVar",18.4,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"vz61","VZ. 61","Sidearm","spreadMax",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"vz61","VZ. 61","Sidearm","adsTime",175,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"vz61","VZ. 61","Sidearm","fireMode","auto","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"vz61","VZ. 61","Sidearm","ammoProfile","5 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"brod3","BROD 3","Carbine","dmg","9 tiers, 26.05 max","PROVISIONAL","donor/estimated","project-derived (donor model)","Exact GRT-BC donor dropoff model; BROD 3 panel endpoints display rounded values only and do not override donor precision; pending Sym full statistics","Carbine class audit","",false,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"brod3","BROD 3","Carbine","rpm",830.7692307692307,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","Carbine class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"brod3","BROD 3","Carbine","bulletVel",580,"PROVISIONAL","not in verified ballistics list","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
"brod3","BROD 3","Carbine","mag",31,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","initial trigger-to-kill never spans a reload; magazine size does not enter BTK or TTK"
"brod3","BROD 3","Carbine","tacRld",2.217,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"brod3","BROD 3","Carbine","emptyRld",3.35,"HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","","reload time is displayed, not used in initial TTK"
"brod3","BROD 3","Carbine","recoilV",0.8354362713464263,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index, which is 45% of the BALANCED ranking"
"brod3","BROD 3","Carbine","recoilVar",24.3,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"brod3","BROD 3","Carbine","spreadMax",6,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner|attachmentWinner","feeds Beam Index"
"brod3","BROD 3","Carbine","adsTime",200,"HIGH_CONFIDENCE","snapshot; not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","weaponWinner","ranking tie-break only"
"brod3","BROD 3","Carbine","fireMode","auto","HIGH_CONFIDENCE","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|redsecArmour","selects burst/auto cadence, and gates the REDSEC close-range armour rule which applies only to auto"
"brod3","BROD 3","Carbine","ammoProfile","5 options, default standard","HIGH_CONFIDENCE","snapshot; point costs pinned, per-ammo damage transforms not independently re-derived","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","BTK|TTK|attachmentWinner","ammo can change per-shot damage and velocity, so it changes the winning build"
"ef88","EF88","Assault Rifle","dmg","5 tiers, 26.05 max","PROVISIONAL","donor/estimated","project-derived (donor model)","Exact B36A4/L85A3 donor dropoff model; EF88 panel endpoints display rounded values only and do not override donor precision; pending Sym full statistics","Assault Rifle class audit","",false,"2026-09-03T10:59:01.034Z","BTK|TTK|weaponWinner|attachmentWinner","damage at distance sets BTK directly, and BTK drives TTK, ranking and which ammo/barrel wins"
"ef88","EF88","Assault Rifle","rpm",675,"VERIFIED","snapshot","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","Assault Rifle class audit","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner","shot interval is (btk-1)*60000/rpm; BTK itself is unaffected"
"ef88","EF88","Assault Rifle","bulletVel",670,"PROVISIONAL","not in verified ballistics list","pinned upstream snapshot","raymdl/BF6-Weapon-Analyzer","","1.3.3.0",true,"2026-09-03T10:59:01.034Z","TTK|weaponWinner|attachmentWinner","projectile flight time is added to trigger-to-kill, and barrel/ammo velocity modifiers are scored against it"
